date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:45:13	18758/18758	---M--	200	added ('OK')	image/webp	etag:%22750e033ca2b58c50ede64d02919c9312-ssl%22	https://worldhappiness.report/assets/images/2023/ch05/Figure5.3.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2023/ch05/Figure5.3.webp	(from https://worldhappiness.report/ed/2023/towards-well-being-measurement-with-social-media-across-space-time-and-cultures-three-generations-of-progress/)
09:45:16	127390/127390	---M--	200	added ('OK')	image/webp	etag:%22d6ed56c05d693fade5ae9f19495dff6b-ssl%22	https://worldhappiness.report/assets/images/2023/ch05/Figure5.4.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2023/ch05/Figure5.4.webp	(from https://worldhappiness.report/ed/2023/towards-well-being-measurement-with-social-media-across-space-time-and-cultures-three-generations-of-progress/)
09:45:20	37116/37116	---M--	200	added ('OK')	image/webp	etag:%22462f0ba403bd01b3062cf8e57b65903f-ssl%22	https://worldhappiness.report/assets/images/2023/ch05/Figure5.5.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2023/ch05/Figure5.5.webp	(from https://worldhappiness.report/ed/2023/towards-well-being-measurement-with-social-media-across-space-time-and-cultures-three-generations-of-progress/)
09:45:20	34606/34606	---M--	200	added ('OK')	image/webp	etag:%2237950f1ec15adc6e5a382492eb1553bd-ssl%22	https://worldhappiness.report/assets/images/2023/ch05/Figure5.6.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2023/ch05/Figure5.6.webp	(from https://worldhappiness.report/ed/2023/towards-well-being-measurement-with-social-media-across-space-time-and-cultures-three-generations-of-progress/)
09:45:23	32384/32384	---M--	200	added ('OK')	image/webp	etag:%2290b4cfb16ad8f7e71cce9524a599afab-ssl%22	https://worldhappiness.report/assets/images/2023/ch05/Figure5.7.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2023/ch05/Figure5.7.webp	(from https://worldhappiness.report/ed/2023/towards-well-being-measurement-with-social-media-across-space-time-and-cultures-three-generations-of-progress/)
09:45:27	34838/34838	---M--	200	added ('OK')	image/webp	etag:%22ea5acb3fa41b25f976d59565dd1d6ff8-ssl%22	https://worldhappiness.report/assets/images/2023/ch05/Figure5.8.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2023/ch05/Figure5.8.webp	(from https://worldhappiness.report/ed/2023/towards-well-being-measurement-with-social-media-across-space-time-and-cultures-three-generations-of-progress/)
09:45:28	32654/32654	---M--	200	added ('OK')	image/webp	etag:%2230d804b59c26fb86b8194bc0d260cfc2-ssl%22	https://worldhappiness.report/assets/images/2023/ch05/Figure5.9.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2023/ch05/Figure5.9.webp	(from https://worldhappiness.report/ed/2023/towards-well-being-measurement-with-social-media-across-space-time-and-cultures-three-generations-of-progress/)
09:45:29	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2023	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2023.a4.delayed	(from https://worldhappiness.report/ed/2023/towards-well-being-measurement-with-social-media-across-space-time-and-cultures-three-generations-of-progress/)
09:45:29	105694/105694	---M--	200	added ('OK')	image/webp	etag:%2246cea5deec5a4b9f360e4c4e3ab78757-ssl%22	https://worldhappiness.report/assets/images/2023/ch05/WHR23_CH05_splash_03.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2023/ch05/WHR23_CH05_splash_03.webp	(from https://worldhappiness.report/ed/2023/towards-well-being-measurement-with-social-media-across-space-time-and-cultures-three-generations-of-progress/)
09:45:32	132946/132946	---M--	200	added ('OK')	image/webp	etag:%22bb4f14b744f7f181813c9cc8c539f886-ssl%22	https://worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch00.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch00.webp	(from https://worldhappiness.report/ed/2022/foreword/)
09:45:37	8953/8953	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22e05c829e289039bc9bc3cb9a4ce3af4e-ssl-df%22	https://worldhappiness.report/ed/2022	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2022.a6.delayed	(from https://worldhappiness.report/ed/2022/foreword/)
09:45:41	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2022	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2022.a8.delayed	(from https://worldhappiness.report/ed/2022/overview-on-our-tenth-anniversary/)
09:45:45	196580/196580	---M--	200	added ('OK')	image/webp	etag:%2207a7fb97c843529068a8e4e5a5f16bb0-ssl%22	https://worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch01.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch01.webp	(from https://worldhappiness.report/ed/2022/overview-on-our-tenth-anniversary/)
09:45:45	175670/175670	---M--	200	added ('OK')	image/webp	etag:%229b0914f65825ad54a02f3fb4ecdb98c4-ssl%22	https://worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch02.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch02.webp	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:47	91458/91458	---M--	200	added ('OK')	image/png	etag:%225035d8af207960c77f65cd7da83feb7f%22	https://public.tableau.com/static/images/Wo/WorldHappinessReport2022final/Figure2_1/1_rss.png	C:/My%20Web%20Sites/happysite/public.tableau.com/static/images/Wo/WorldHappinessReport2022final/Figure2_1/1_rss.png	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:47	91458/91458	---M--	200	added ('OK')	image/png	etag:%225035d8af207960c77f65cd7da83feb7f%22	https://public.tableau.com/static/images/Wo/WorldHappinessReport2022final/Figure2_1/1.png	C:/My%20Web%20Sites/happysite/public.tableau.com/static/images/Wo/WorldHappinessReport2022final/Figure2_1/1.png	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:48	73178/73178	---M--	200	added ('OK')	image/webp	etag:%225e6aff6e484e2f826adaaf2185d56f02-ssl%22	https://worldhappiness.report/assets/images/2022/ch02/ch02-inset-photo-01.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch02/ch02-inset-photo-01.webp	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:49	31386/31386	---M--	200	added ('OK')	image/webp	etag:%22d6af52a5ea62497e0672d1e825d452e7-ssl%22	https://worldhappiness.report/assets/images/2022/ch02/ch02-inset-photo-02.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch02/ch02-inset-photo-02.webp	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:51	68636/68636	---M--	200	added ('OK')	image/webp	etag:%22d7bb28e58cf3b3621982bb7946f2843a-ssl%22	https://worldhappiness.report/assets/images/2022/ch02/Fig.2.2.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch02/Fig.2.2.webp	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:53	20534/20534	---M--	200	added ('OK')	image/webp	etag:%227f260af7c04b96986e241c6207ca4be9-ssl%22	https://worldhappiness.report/assets/images/2022/ch02/ch02-inset-photo-03.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch02/ch02-inset-photo-03.webp	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:54	115004/115004	---M--	200	added ('OK')	image/webp	etag:%22719da027bdb8bfc25c1b77d4c3cac6c2-ssl%22	https://worldhappiness.report/assets/images/2022/ch02/Fig.2.3.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch02/Fig.2.3.webp	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:54	124624/124624	---M--	200	added ('OK')	image/webp	etag:%22e7a66206e53cf8f8e38dda478c3633db-ssl%22	https://worldhappiness.report/assets/images/2022/ch02/Fig.2.4.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch02/Fig.2.4.webp	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:55	182666/182666	---M--	200	added ('OK')	image/webp	etag:%22b2b20714d23c46d2eafbdb9677c9d0bb-ssl%22	https://worldhappiness.report/assets/images/2022/ch02/Fig.2.5.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch02/Fig.2.5.webp	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:56	34078/34078	---M--	200	added ('OK')	image/webp	etag:%227260939432cae3dd881bf8c534309830-ssl%22	https://worldhappiness.report/assets/images/2022/ch02/ch02-inset-photo-04.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch02/ch02-inset-photo-04.webp	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:58	8032/8032	---M--	200	added ('OK')	image/webp	etag:%2225ff87f5375c87f143230d7d18e6501e-ssl%22	https://worldhappiness.report/assets/images/2022/ch02/Fig.2.6.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch02/Fig.2.6.webp	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:58	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2022	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2022.b6.delayed	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:45:59	40470/40470	---M--	200	added ('OK')	image/webp	etag:%22de937f044fc9cdd15d824271fe57cb96-ssl%22	https://worldhappiness.report/assets/images/2022/ch02/ch02-inset-photo-05.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch02/ch02-inset-photo-05.webp	(from https://worldhappiness.report/ed/2022/happiness-benevolence-and-trust-during-covid-19-and-beyond/)
09:46:01	116196/116196	---M--	200	added ('OK')	image/webp	etag:%226946190e1e425d987f7ef880452e962a-ssl%22	https://worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch03.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch03.webp	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:02	68494/68494	---M--	200	added ('OK')	image/webp	etag:%22ecfa9cf0ce9beecd086b77d025d6cd47-ssl%22	https://worldhappiness.report/assets/images/2022/ch03/ch03-inset-photo-01.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch03/ch03-inset-photo-01.webp	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:04	33896/33896	---M--	200	added ('OK')	image/webp	etag:%22ae74301d3a36f22b7bd6ccb02b0631c6-ssl%22	https://worldhappiness.report/assets/images/2022/ch03/Fig.3.1.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch03/Fig.3.1.webp	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:06	61090/61090	---M--	200	added ('OK')	image/webp	etag:%222d09e68fadcbe670b3c6f886dd3bb83c-ssl%22	https://worldhappiness.report/assets/images/2022/ch03/Fig.3.2.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch03/Fig.3.2.webp	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:07	61444/61444	---M--	200	added ('OK')	image/webp	etag:%22dcfbf4962c4c256ddad80ae16e53c82b-ssl%22	https://worldhappiness.report/assets/images/2022/ch03/Fig.3.3.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch03/Fig.3.3.webp	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:08	43650/43650	---M--	200	added ('OK')	image/webp	etag:%22e1b1688798c3b9deefaf506746bf29ff-ssl%22	https://worldhappiness.report/assets/images/2022/ch03/ch03-inset-photo-02.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch03/ch03-inset-photo-02.webp	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:09	21456/21456	---M--	200	added ('OK')	image/webp	etag:%2277ae7283bc69e20cf14dc2e393991694-ssl%22	https://worldhappiness.report/assets/images/2022/ch03/Fig.3.4.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch03/Fig.3.4.webp	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:10	41554/41554	---M--	200	added ('OK')	image/webp	etag:%2269570a68c114195448f7626e1e3195ee-ssl%22	https://worldhappiness.report/assets/images/2022/ch03/Fig.3.5.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch03/Fig.3.5.webp	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:12	188066/188066	---M--	200	added ('OK')	image/webp	etag:%228e159c26626e47c31dee2ffebd797b7e-ssl%22	https://worldhappiness.report/assets/images/2022/ch03/Fig.3.6.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch03/Fig.3.6.webp	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:13	215023/215023	---M--	200	added ('OK')	video/webm	etag:%22fdd016bb87af5e023bdc93a99d001321-ssl%22	https://worldhappiness.report/assets/images/2022/ch03/Fig.3.6.webm	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch03/Fig.3.6.webm	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:14	39632/39632	---M--	200	added ('OK')	image/webp	etag:%2219ff1fbff7fb8cb4505418649c0462cb-ssl%22	https://worldhappiness.report/assets/images/2022/ch03/ch03-inset-photo-03.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch03/ch03-inset-photo-03.webp	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:14	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2022	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2022.c3.delayed	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:15	47664/47664	---M--	200	added ('OK')	image/webp	etag:%2244ec120ea26904e6deac3ab09c961ca4-ssl%22	https://worldhappiness.report/assets/images/2022/ch03/ch03-inset-photo-04.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch03/ch03-inset-photo-04.webp	(from https://worldhappiness.report/ed/2022/trends-in-conceptions-of-progress-and-well-being/)
09:46:15	66254/66254	---M--	200	added ('OK')	image/webp	etag:%229c21bf331e5a76ba00b0bf0bf2659133-ssl%22	https://worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch04.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch04.webp	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:16	38916/38916	---M--	200	added ('OK')	image/webp	etag:%22bc04c27ccf623b99fbd47b666acd0c68-ssl%22	https://worldhappiness.report/assets/images/2022/ch04/ch04-inset-photo-01.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch04/ch04-inset-photo-01.webp	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:17	69416/69416	---M--	200	added ('OK')	image/webp	etag:%22d8007aabff7b0fed6f3eb5dc055b3f50-ssl%22	https://worldhappiness.report/assets/images/2022/ch04/Fig.4.1.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch04/Fig.4.1.webp	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:18	128990/128990	---M--	200	added ('OK')	image/webp	etag:%2280bd1458fed475b37789bce35ef545b4-ssl%22	https://worldhappiness.report/assets/images/2022/ch04/Fig.4.2.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch04/Fig.4.2.webp	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:18	43444/43444	---M--	200	added ('OK')	image/webp	etag:%223826cb61c95e317a1652a83e6a3bff3d-ssl%22	https://worldhappiness.report/assets/images/2022/ch04/Fig.4.3.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch04/Fig.4.3.webp	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:19	35092/35092	---M--	200	added ('OK')	image/webp	etag:%2254982c2ce58c223acc88cf4f73594b5c-ssl%22	https://worldhappiness.report/assets/images/2022/ch04/Fig.4.4.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch04/Fig.4.4.webp	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:20	33100/33100	---M--	200	added ('OK')	image/webp	etag:%22e029fa0a1177681d0ef6edb3070e894d-ssl%22	https://worldhappiness.report/assets/images/2022/ch04/ch04-inset-photo-02.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch04/ch04-inset-photo-02.webp	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:21	122006/122006	---M--	200	added ('OK')	image/webp	etag:%22d14f1d100dbaf1aff92b42b1d05f5ce7-ssl%22	https://worldhappiness.report/assets/images/2022/ch04/Fig.4.5.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch04/Fig.4.5.webp	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:22	22740/22740	---M--	200	added ('OK')	image/webp	etag:%22eba45aadc8ede03c69d5d733695939ed-ssl%22	https://worldhappiness.report/assets/images/2022/ch04/Fig.4.6.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch04/Fig.4.6.webp	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:22	33904/33904	---M--	200	added ('OK')	image/webp	etag:%22e42ba29656df4957d84199036dfd66f1-ssl%22	https://worldhappiness.report/assets/images/2022/ch04/Fig.4.7.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch04/Fig.4.7.webp	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:23	21972/21972	---M--	200	added ('OK')	image/webp	etag:%22406b6c4f3a7cf7bba129876442f96c8e-ssl%22	https://worldhappiness.report/assets/images/2022/ch04/Fig.4.8.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch04/Fig.4.8.webp	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:24	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2022	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2022.d0.delayed	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:24	19702/19702	---M--	200	added ('OK')	image/webp	etag:%22e46349bc5e2e2a7cf9dfe1180e3fb5b5-ssl%22	https://worldhappiness.report/assets/images/2022/ch04/ch04-inset-photo-03.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch04/ch04-inset-photo-03.webp	(from https://worldhappiness.report/ed/2022/using-social-media-data-to-capture-emotions-before-and-during-covid-19/)
09:46:25	48058/48058	---M--	200	added ('OK')	image/webp	etag:%22f8d52715094acfc76bd5bc394f6a3e1e-ssl%22	https://worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch05.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch05.webp	(from https://worldhappiness.report/ed/2022/exploring-the-biological-basis-for-happiness/)
09:46:25	37838/37838	---M--	200	added ('OK')	image/webp	etag:%220b27cead9581b2839683725d313fdf54-ssl%22	https://worldhappiness.report/assets/images/2022/ch05/Fig.twins.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch05/Fig.twins.webp	(from https://worldhappiness.report/ed/2022/exploring-the-biological-basis-for-happiness/)
09:46:26	39962/39962	---M--	200	added ('OK')	image/webp	etag:%2263d7d9253fad347a02fc437aab176d60-ssl%22	https://worldhappiness.report/assets/images/2022/ch05/Fig.5.1.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch05/Fig.5.1.webp	(from https://worldhappiness.report/ed/2022/exploring-the-biological-basis-for-happiness/)
09:46:28	7426/7426	---M--	200	added ('OK')	image/webp	etag:%224c46fef801efb5923c61e7d05ca0e9c7-ssl%22	https://worldhappiness.report/assets/images/2022/ch05/Fig.5.2.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch05/Fig.5.2.webp	(from https://worldhappiness.report/ed/2022/exploring-the-biological-basis-for-happiness/)
09:46:29	21126/21126	---M--	200	added ('OK')	image/webp	etag:%2272d963e2a3ba137da963a7eb2650525a-ssl%22	https://worldhappiness.report/assets/images/2022/ch05/ch05-inset-photo-01.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch05/ch05-inset-photo-01.webp	(from https://worldhappiness.report/ed/2022/exploring-the-biological-basis-for-happiness/)
09:46:29	76806/76806	---M--	200	added ('OK')	image/webp	etag:%220cf311b9f753b261093e9bdc7ac1a58e-ssl%22	https://worldhappiness.report/assets/images/2022/ch05/Fig.5.3.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch05/Fig.5.3.webp	(from https://worldhappiness.report/ed/2022/exploring-the-biological-basis-for-happiness/)
09:46:30	35512/35512	---M--	200	added ('OK')	image/webp	etag:%223dc0c90c80cacd3733440f404f203d4c-ssl%22	https://worldhappiness.report/assets/images/2022/ch05/ch05-inset-photo-02.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch05/ch05-inset-photo-02.webp	(from https://worldhappiness.report/ed/2022/exploring-the-biological-basis-for-happiness/)
09:46:30	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2022	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2022.d9.delayed	(from https://worldhappiness.report/ed/2022/exploring-the-biological-basis-for-happiness/)
09:46:30	28356/28356	---M--	200	added ('OK')	image/webp	etag:%22b6ba6b5a035a69385b5be4b079c97365-ssl%22	https://worldhappiness.report/assets/images/2022/ch05/ch05-inset-photo-03.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch05/ch05-inset-photo-03.webp	(from https://worldhappiness.report/ed/2022/exploring-the-biological-basis-for-happiness/)
09:46:32	115970/115970	---M--	200	added ('OK')	image/webp	etag:%22c630147e27e4309444fa743e948d39c5-ssl%22	https://worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch06.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/WHR22_OPENER_Ch06.webp	(from https://worldhappiness.report/ed/2022/insights-from-the-first-global-survey-of-balance-and-harmony/)
09:46:32	61580/61580	---M--	200	added ('OK')	image/webp	etag:%229fb576c0fcdf08fbb67b752912905aa1-ssl%22	https://worldhappiness.report/assets/images/2022/ch06/ch06-inset-photo-01.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch06/ch06-inset-photo-01.webp	(from https://worldhappiness.report/ed/2022/insights-from-the-first-global-survey-of-balance-and-harmony/)
09:46:33	334950/334950	---M--	200	added ('OK')	image/webp	etag:%221896f609eab1494b6dd8e1aa2852a3d1-ssl%22	https://worldhappiness.report/assets/images/2022/ch06/Fig.6.1.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch06/Fig.6.1.webp	(from https://worldhappiness.report/ed/2022/insights-from-the-first-global-survey-of-balance-and-harmony/)
09:46:34	63170/63170	---M--	200	added ('OK')	image/webp	etag:%223e2247aba9294349bf4711dcac16a157-ssl%22	https://worldhappiness.report/assets/images/2022/ch06/ch06-inset-photo-02.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch06/ch06-inset-photo-02.webp	(from https://worldhappiness.report/ed/2022/insights-from-the-first-global-survey-of-balance-and-harmony/)
09:46:34	0/-1	---M--	301	error ('')			https://worldhappiness.report/ed/2022	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2022.df.delayed	(from https://worldhappiness.report/ed/2022/insights-from-the-first-global-survey-of-balance-and-harmony/)
09:46:34	57288/57288	---M--	200	added ('OK')	image/webp	etag:%229bd540e056fe881e7cfd9bb3fb0f7644-ssl%22	https://worldhappiness.report/assets/images/2022/ch06/ch06-inset-photo-03.webp	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2022/ch06/ch06-inset-photo-03.webp	(from https://worldhappiness.report/ed/2022/insights-from-the-first-global-survey-of-balance-and-harmony/)
09:46:35	11383/11383	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22ac05f0d61dbcd0b8ec0eae1cc7ad5288-ssl-df%22	https://worldhappiness.report/ed/2021	C:/My%20Web%20Sites/happysite/worldhappiness.report/ed/2021.e1.delayed	(from https://worldhappiness.report/ed/2021/overview-life-under-covid-19/)
09:46:36	186372/186372	---M--	200	added ('OK')	image/jpeg	etag:%223851de719684e18d1332d10f205ebc2d-ssl%22	https://worldhappiness.report/assets/images/2021/WHR21_Ch1_OPENER.jpg	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/WHR21_Ch1_OPENER.jpg	(from https://worldhappiness.report/ed/2021/overview-life-under-covid-19/)
09:46:37	270427/270427	---M--	200	added ('OK')	image/jpeg	etag:%22bb1cf1d8c5b05986dd58987d28ad6300-ssl%22	https://worldhappiness.report/assets/images/2021/WHR21_Ch2_OPENER.jpg	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/WHR21_Ch2_OPENER.jpg	(from https://worldhappiness.report/ed/2021/happiness-trust-and-deaths-under-covid-19/)
09:46:38	650080/650080	---M--	200	added ('OK')	image/png	etag:%22df39f6024f9c3e33acdd8b6e5d4a29af-ssl%22	https://worldhappiness.report/assets/images/2021/Ch2/Table2.1.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch2/Table2.1.png	(from https://worldhappiness.report/ed/2021/happiness-trust-and-deaths-under-covid-19/)
09:46:38	666737/666737	---M--	200	added ('OK')	image/png	etag:%22837da7ff224427e5d969e7e6a11425c6-ssl%22	https://worldhappiness.report/assets/images/2021/Ch2/Table2.1cont.png	C:/My%20Web%20Sites/happysite/worldhappiness.report/assets/images/2021/Ch2/Table2.1cont.png	(from https://worldhappiness.report/ed/2021/happiness-trust-and-deaths-under-covid-19/)
